id_igre,ime,konzola,ocena,tezavnost,dolzina,povezava
981401,Sleeping Dogs,19,4.03,2.91,31.44,/pc/981401-sleeping-dogs
737968,MLB 14: The Show,120,4.03,3.15,74.12,/ps4/737968-mlb-14-the-show
133189,Tales from the Borderlands: A Telltale Game Series,120,4.03,1.53,14.31,/ps4/133189-tales-from-the-borderlands-a-telltale-game-series
469884,SSX Tricky,94,4.03,3.01,34.25,/ps2/469884-ssx-tricky
562876,Metal Slug X,2,4.03,3.73,16.77,/arcade/562876-metal-slug-x
944506,Super Robot Taisen OG Saga: Endless Frontier,108,4.03,3.11,41.81,/ds/944506-super-robot-taisen-og-saga-endless-frontier
575651,Teenage Mutant Ninja Turtles,2,4.03,3.19,8.73,/arcade/575651-teenage-mutant-ninja-turtles
561510,Freedom Fighters,19,4.03,3.11,15.96,/pc/561510-freedom-fighters
827470,Life is Strange,121,4.03,1.71,12.74,/xboxone/827470-life-is-strange
181176,Gravity Rush Remastered,120,4.03,2.90,23.48,/ps4/181176-gravity-rush-remastered
641697,Persona 4 Arena,113,4.03,3.17,30.39,/ps3/641697-persona-4-arena
982130,Mega Man 10,111,4.03,3.76,9.94,/xbox360/982130-mega-man-10
800340,The Walking Dead: Season Two - A Telltale Games Series,120,4.03,1.57,14.10,/ps4/800340-the-walking-dead-season-two-a-telltale-games-series
181154,Kingdom Hearts HD 2.8 Final Chapter Prologue,120,4.03,3.07,45.64,/ps4/181154-kingdom-hearts-hd-28-final-chapter-prologue
197766,Legend of Legaia,78,4.03,3.24,53.28,/ps/197766-legend-of-legaia
617350,Corpse Party: Book of Shadows,109,4.03,2.92,21.38,/psp/617350-corpse-party-book-of-shadows
708529,Disney DuckTales Remastered,111,4.03,3.14,6.66,/xbox360/708529-disney-ducktales-remastered
951943,Call of Duty: Modern Warfare 2,113,4.03,2.95,32.02,/ps3/951943-call-of-duty-modern-warfare-2
199259,Warcraft II: Tides of Darkness,19,4.03,3.28,39.02,/pc/199259-warcraft-ii-tides-of-darkness
938816,Wipeout Pulse,109,4.03,3.41,37.73,/psp/938816-wipeout-pulse
198477,R4: Ridge Racer Type 4,78,4.03,3.14,30.03,/ps/198477-r4-ridge-racer-type-4
958377,Excitebots: Trick Racing,114,4.03,3.20,17.27,/wii/958377-excitebots-trick-racing
555744,Jurassic Park: Operation Genesis,19,4.03,2.82,44.21,/pc/555744-jurassic-park-operation-genesis
943160,Inazuma Eleven,108,4.03,2.84,35.87,/ds/943160-inazuma-eleven
39722,Unreal,19,4.03,3.17,27.42,/pc/39722-unreal
562637,Metal Slug 2,64,4.03,3.63,15.69,/neo/562637-metal-slug-2
941623,Bleach: Blade Battlers 2nd,94,4.03,2.99,33.70,/ps2/941623-bleach-blade-battlers-2nd
469029,Gitaroo Man,94,4.03,3.75,14.75,/ps2/469029-gitaroo-man
936498,The Sims 3,19,4.03,2.49,68.77,/pc/936498-the-sims-3
635383,LIMBO,113,4.03,3.31,6.40,/ps3/635383-limbo
189137,Furi,19,4.03,4.22,12.66,/pc/189137-furi
624516,Rocksmith,113,4.03,3.49,65.19,/ps3/624516-rocksmith
778995,The Wolf Among Us,113,4.03,1.84,12.62,/ps3/778995-the-wolf-among-us
630216,Naruto Shippuden: Ultimate Ninja Impact,109,4.03,2.82,33.95,/psp/630216-naruto-shippuden-ultimate-ninja-impact
678650,Sonic & All-Stars Racing Transformed,19,4.03,3.33,31.19,/pc/678650-sonic-and-all-stars-racing-transformed
636042,Dishonored,19,4.03,3.01,23.54,/pc/636042-dishonored
198851,Super Puzzle Fighter II Turbo,78,4.03,3.32,18.35,/ps/198851-super-puzzle-fighter-ii-turbo
646475,Sonic Generations,19,4.03,2.93,15.27,/pc/646475-sonic-generations
934454,Jeanne d'Arc,109,4.03,3.00,43.02,/psp/934454-jeanne-darc
951944,Call of Duty: Modern Warfare 2,111,4.03,3.04,30.85,/xbox360/951944-call-of-duty-modern-warfare-2
581122,Magi Nation,57,4.03,3.19,38.00,/gbc/581122-magi-nation
468482,Tactics Ogre: The Knight of Lodis,91,4.02,3.18,46.81,/gba/468482-tactics-ogre-the-knight-of-lodis
939395,Touhou Fuujinroku: Mountain of Faith,19,4.02,4.07,14.27,/pc/939395-touhou-fuujinroku-mountain-of-faith
632820,Metal Gear Solid: Peace Walker HD Edition,111,4.02,3.27,46.72,/xbox360/632820-metal-gear-solid-peace-walker-hd-edition
802908,Mortal Kombat X,120,4.02,3.19,37.54,/ps4/802908-mortal-kombat-x
561378,Sly Cooper and the Thievius Raccoonus,94,4.02,2.90,19.32,/ps2/561378-sly-cooper-and-the-thievius-raccoonus
588908,Bomberman '94,53,4.02,3.15,10.97,/tg16/588908-bomberman-94
299971,Hyrule Warriors: Age of Calamity,124,4.02,3.05,62.80,/switch/299971-hyrule-warriors-age-of-calamity
115001,Toukiden: Kiwami,120,4.02,3.01,73.11,/ps4/115001-toukiden-kiwami
583628,Street Fighter II: Champion Edition,2,4.02,3.19,10.52,/arcade/583628-street-fighter-ii-champion-edition
931976,LEGO Star Wars II: The Original Trilogy,94,4.02,2.28,27.57,/ps2/931976-lego-star-wars-ii-the-original-trilogy
588277,Der Langrisser,63,4.02,3.41,55.91,/snes/588277-der-langrisser
988957,NCAA Football 11,113,4.02,2.84,41.84,/ps3/988957-ncaa-football-11
753112,Rogue Legacy,113,4.02,4.01,31.39,/ps3/753112-rogue-legacy
575288,Mr. Gimmick,41,4.02,4.03,4.17,/nes/575288-mr-gimmick
959904,S.T.A.L.K.E.R.: Call of Pripyat,19,4.02,3.19,35.13,/pc/959904-stalker-call-of-pripyat
961720,Star Wars: The Force Unleashed - Ultimate Sith Edition,113,4.02,3.19,19.63,/ps3/961720-star-wars-the-force-unleashed-ultimate-sith-edition
937937,Mega Man ZX Advent,108,4.02,3.27,23.08,/ds/937937-mega-man-zx-advent
181152,Gravity Rush 2,120,4.02,2.99,43.01,/ps4/181152-gravity-rush-2
706182,Assassin's Creed IV: Black Flag,121,4.02,3.01,46.72,/xboxone/706182-assassins-creed-iv-black-flag
632146,UFC Undisputed 3,113,4.02,3.22,41.59,/ps3/632146-ufc-undisputed-3
677625,Summon Night 5,109,4.02,3.05,47.31,/psp/677625-summon-night-5
585934,Super Mario Land 2: 6 Golden Coins,59,4.02,2.88,10.99,/gameboy/585934-super-mario-land-2-6-golden-coins
197899,Mega Man X4,76,4.02,3.06,11.82,/saturn/197899-mega-man-x4
631938,LEGO Harry Potter: Years 5-7,114,4.02,2.68,37.24,/wii/631938-lego-harry-potter-years-5-7
572645,Arc the Lad II,78,4.02,3.34,63.97,/ps/572645-arc-the-lad-ii
588747,Super Punch-Out!!,63,4.02,3.74,13.91,/snes/588747-super-punch-out
562644,RockMan & Forte,63,4.02,3.75,10.33,/snes/562644-rockman-and-forte
587419,Little Samson,41,4.02,3.17,4.60,/nes/587419-little-samson
927675,Fire Pro Wrestling Returns,94,4.02,3.38,56.49,/ps2/927675-fire-pro-wrestling-returns
960180,Lunar: Silver Star Harmony,109,4.02,2.74,36.90,/psp/960180-lunar-silver-star-harmony
943675,Advance Wars: Days of Ruin,108,4.02,3.68,38.97,/ds/943675-advance-wars-days-of-ruin
563469,Teenage Mutant Ninja Turtles III: The Manhattan Project,41,4.02,3.35,10.67,/nes/563469-teenage-mutant-ninja-turtles-iii-the-manhattan-project
927388,X-Men Legends II: Rise of Apocalypse,98,4.02,3.01,38.27,/xbox/927388-x-men-legends-ii-rise-of-apocalypse
929568,Yakuza,94,4.02,3.12,31.35,/ps2/929568-yakuza
693229,Dead or Alive 5 Plus,117,4.02,3.29,30.53,/vita/693229-dead-or-alive-5-plus
805627,Dragon Ball: Xenoverse,120,4.02,3.55,55.78,/ps4/805627-dragon-ball-xenoverse
291594,Halo: Combat Evolved,19,4.02,3.16,25.84,/pc/291594-halo-combat-evolved
624515,Rocksmith,111,4.02,3.61,49.50,/xbox360/624515-rocksmith
199352,WWF WrestleMania 2000,84,4.02,2.95,33.92,/n64/199352-wwf-wrestlemania-2000
11255,Diablo,19,4.02,3.35,45.71,/pc/11255-diablo
961303,God Eater,109,4.02,3.62,63.37,/psp/961303-god-eater
942940,Ninjatown,108,4.02,3.18,21.60,/ds/942940-ninjatown
730579,Earth Defense Force 4.1: The Shadow of New Despair,120,4.02,3.48,77.31,/ps4/730579-earth-defense-force-41-the-shadow-of-new-despair
942025,inFamous,113,4.02,3.09,26.53,/ps3/942025-infamous
997843,Donkey Kong Country Returns 3D,116,4.02,3.85,23.69,/3ds/997843-donkey-kong-country-returns-3d
536705,Star Ocean: Till the End of Time,94,4.02,3.38,72.75,/ps2/536705-star-ocean-till-the-end-of-time
751154,Alien: Isolation,120,4.02,3.90,24.88,/ps4/751154-alien-isolation
190268,Salt and Sanctuary,19,4.02,3.87,32.07,/pc/190268-salt-and-sanctuary
960294,WWE SmackDown vs. Raw 2010,114,4.02,2.89,31.69,/wii/960294-wwe-smackdown-vs-raw-2010
728615,Dynasty Warriors 8: Xtreme Legends Complete Edition,117,4.02,2.99,69.53,/vita/728615-dynasty-warriors-8-xtreme-legends-complete-edition
204229,Minecraft: Switch Edition,124,4.02,2.69,73.56,/switch/204229-minecraft-switch-edition
588533,Ninja Warriors,63,4.02,3.43,8.14,/snes/588533-ninja-warriors
934349,Samurai Warriors 2: Empires,94,4.02,2.83,49.07,/ps2/934349-samurai-warriors-2-empires
471044,SoulCalibur II,94,4.02,3.14,32.22,/ps2/471044-soulcalibur-ii
677333,Sonic Adventure 2,113,4.02,3.08,27.85,/ps3/677333-sonic-adventure-2
184146,Dying Light: The Following - Enhanced Edition,120,4.02,3.27,49.21,/ps4/184146-dying-light-the-following-enhanced-edition
617931,Neverwinter Nights 2 Platinum,19,4.02,3.26,69.03,/pc/617931-neverwinter-nights-2-platinum
959886,Tekken 6,109,4.02,3.25,30.80,/psp/959886-tekken-6
581059,Pokemon Card GB2,57,4.02,3.08,37.41,/gbc/581059-pokemon-card-gb2
211325,Mario + Rabbids: Kingdom Battle,124,4.02,3.25,39.09,/switch/211325-mario-plus-rabbids-kingdom-battle
222637,Doki Doki Literature Club!,19,4.02,1.63,7.38,/pc/222637-doki-doki-literature-club
687859,Yo-kai Watch,116,4.02,2.91,48.41,/3ds/687859-yo-kai-watch
927314,Half-Life 2: Episode One,19,4.02,2.97,9.47,/pc/927314-half-life-2-episode-one
937423,Virtua Fighter 5 Online,111,4.02,3.32,30.15,/xbox360/937423-virtua-fighter-5-online
191336,Injustice 2,120,4.02,3.13,45.60,/ps4/191336-injustice-2
672912,Tom Clancy's Splinter Cell: Blacklist,113,4.02,3.23,28.62,/ps3/672912-tom-clancys-splinter-cell-blacklist
936117,The Warriors,109,4.02,3.04,23.24,/psp/936117-the-warriors
927167,Ratchet: Deadlocked,94,4.02,2.96,26.15,/ps2/927167-ratchet-deadlocked
938946,Company of Heroes: Opposing Fronts,19,4.02,3.31,27.83,/pc/938946-company-of-heroes-opposing-fronts
191754,Ever Oasis,116,4.02,2.86,42.23,/3ds/191754-ever-oasis
913995,Dino Crisis 2,78,4.02,3.00,18.43,/ps/913995-dino-crisis-2
714538,3D Sonic the Hedgehog,116,4.02,3.12,9.36,/3ds/714538-3d-sonic-the-hedgehog
939336,Tom Clancy's Splinter Cell: Conviction,111,4.02,3.08,17.73,/xbox360/939336-tom-clancys-splinter-cell-conviction
137963,God of War III Remastered,120,4.02,3.10,16.61,/ps4/137963-god-of-war-iii-remastered
943282,Ikaruga,111,4.02,4.49,19.75,/xbox360/943282-ikaruga
997757,GoldenEye 007,114,4.02,3.19,29.94,/wii/997757-goldeneye-007
196536,Ace Combat 3: Electrosphere,78,4.02,3.19,25.56,/ps/196536-ace-combat-3-electrosphere
800926,LEGO Batman 3: Beyond Gotham,113,4.02,2.35,37.94,/ps3/800926-lego-batman-3-beyond-gotham
184015,Ace Combat 7: Skies Unknown,120,4.02,3.51,34.48,/ps4/184015-ace-combat-7-skies-unknown
604976,Super Meat Boy,19,4.02,4.58,28.44,/pc/604976-super-meat-boy
739749,The Wolf Among Us,19,4.02,2.05,12.33,/pc/739749-the-wolf-among-us
920817,Tales of Eternia,109,4.02,3.10,53.36,/psp/920817-tales-of-eternia
589720,Prince of Persia: The Sands of Time,99,4.02,3.11,16.95,/gamecube/589720-prince-of-persia-the-sands-of-time
725655,Guacamelee! Gold Edition,19,4.02,3.28,12.37,/pc/725655-guacamelee-gold-edition
624071,Jetpack Joyride,112,4.02,2.94,17.81,/iphone/624071-jetpack-joyride
563315,Castlevania: Bloodlines,54,4.02,3.78,9.07,/genesis/563315-castlevania-bloodlines
687020,Pillars of Eternity,19,4.02,3.30,61.73,/pc/687020-pillars-of-eternity
562939,Captain Tsubasa II: Super Striker,41,4.02,3.81,32.95,/nes/562939-captain-tsubasa-ii-super-striker
204232,Puyo Puyo Tetris,124,4.02,3.70,45.37,/switch/204232-puyo-puyo-tetris
922145,Castlevania: Dawn of Sorrow,108,4.02,3.12,26.36,/ds/922145-castlevania-dawn-of-sorrow
805507,Shantae and the Pirate's Curse,118,4.02,3.13,13.49,/wii-u/805507-shantae-and-the-pirates-curse
958969,Max Payne 3,111,4.02,3.59,17.68,/xbox360/958969-max-payne-3
618623,The Tomb Raider Trilogy,113,4.02,3.13,39.00,/ps3/618623-the-tomb-raider-trilogy
561647,Beyond Good & Evil,98,4.01,2.93,23.98,/xbox/561647-beyond-good-and-evil
942065,Patapon,109,4.01,3.33,29.02,/psp/942065-patapon
933063,Sonic the Hedgehog (Live Arcade),111,4.01,3.12,7.37,/xbox360/933063-sonic-the-hedgehog-live-arcade
943397,Deadly Premonition,111,4.01,3.00,23.48,/xbox360/943397-deadly-premonition
142681,Legacy of Kain: Soul Reaver,19,4.01,3.18,27.11,/pc/142681-legacy-of-kain-soul-reaver
197507,Gunbird 2,67,4.01,3.82,20.62,/dreamcast/197507-gunbird-2
640857,Sonic CD,111,4.01,3.14,8.85,/xbox360/640857-sonic-cd
679460,inFamous Collection,113,4.01,3.06,44.48,/ps3/679460-infamous-collection
198266,Parasite Eve II,78,4.01,3.34,29.42,/ps/198266-parasite-eve-ii
922162,Super Robot Taisen: Original Generation 2,91,4.01,3.68,52.25,/gba/922162-super-robot-taisen-original-generation-2
236378,Divinity: Original Sin II - Definitive Edition,120,4.01,3.93,80.00+,/ps4/236378-divinity-original-sin-ii-definitive-edition
939439,Star Ocean: First Departure,109,4.01,2.95,40.91,/psp/939439-star-ocean-first-departure
168516,Dishonored 2,120,4.01,3.14,31.65,/ps4/168516-dishonored-2
954341,Klonoa,114,4.01,2.67,11.09,/wii/954341-klonoa
562899,Super Bomberman 5,63,4.01,3.13,12.69,/snes/562899-super-bomberman-5
583716,Alien vs. Predator,2,4.01,3.49,9.02,/arcade/583716-alien-vs-predator
583203,Summon Night: Swordcraft Story,91,4.01,2.99,32.11,/gba/583203-summon-night-swordcraft-story
914209,Myst III: Exile,19,4.01,3.74,23.89,/pc/914209-myst-iii-exile
686689,Mark of the Ninja,19,4.01,3.16,14.01,/pc/686689-mark-of-the-ninja
240752,Hitman 2,120,4.01,3.02,44.57,/ps4/240752-hitman-2
183990,Dark Cloud,120,4.01,3.12,55.37,/ps4/183990-dark-cloud
196950,Colony Wars,78,4.01,3.38,23.68,/ps/196950-colony-wars
654711,Zenonia 4: Return of the Legend,112,4.01,3.43,37.54,/iphone/654711-zenonia-4-return-of-the-legend
928376,Devil May Cry 4,113,4.01,3.32,23.09,/ps3/928376-devil-may-cry-4
960547,Style Savvy,108,4.01,2.47,34.72,/ds/960547-style-savvy
266193,Trials of Mana,124,4.01,2.95,42.30,/switch/266193-trials-of-mana
644719,Pushmo,116,4.01,3.40,20.57,/3ds/644719-pushmo
181163,Toukiden 2,120,4.01,2.91,76.93,/ps4/181163-toukiden-2
196142,Assassin's Creed: The Ezio Collection,120,4.01,2.90,75.10,/ps4/196142-assassins-creed-the-ezio-collection
108528,BlazBlue: Chrono Phantasma Extend,120,4.01,3.23,45.74,/ps4/108528-blazblue-chrono-phantasma-extend
588510,NBA Hang Time,63,4.01,2.98,33.09,/snes/588510-nba-hang-time
961764,Scott Pilgrim vs. the World: The Game,113,4.01,3.22,13.51,/ps3/961764-scott-pilgrim-vs-the-world-the-game
608963,Borderlands: Game of the Year Edition,19,4.01,3.04,54.95,/pc/608963-borderlands-game-of-the-year-edition
573937,Christmas NiGHTS into Dreams...,76,4.01,2.84,8.43,/saturn/573937-christmas-nights-into-dreams
944909,Skate 2,111,4.01,3.09,29.81,/xbox360/944909-skate-2
950973,Fate/Unlimited Codes,94,4.01,3.34,21.40,/ps2/950973-fate-unlimited-codes
826438,Sleeping Dogs: Definitive Edition,120,4.01,2.92,36.80,/ps4/826438-sleeping-dogs-definitive-edition
708361,Hyperdimension Neptunia Re;Birth1,117,4.01,3.03,57.39,/vita/708361-hyperdimension-neptunia-rebirth1
178921,Dragon Ball Z Dokkan Battle,112,4.01,3.13,70.28,/iphone/178921-dragon-ball-z-dokkan-battle
952640,Dynasty Warriors: Gundam 2,113,4.01,3.10,62.07,/ps3/952640-dynasty-warriors-gundam-2
959420,Fortune Summoners: Secret of the Elemental Stone,19,4.01,3.73,32.28,/pc/959420-fortune-summoners-secret-of-the-elemental-stone
198117,Need for Speed: High Stakes,78,4.01,3.26,34.94,/ps/198117-need-for-speed-high-stakes
565655,Samurai Shodown,64,4.01,3.58,25.07,/neo/565655-samurai-shodown
583633,Street Fighter Alpha 2,2,4.01,3.28,17.56,/arcade/583633-street-fighter-alpha-2
924767,Mobile Suit Gundam: Gundam vs. Zeta Gundam,94,4.01,3.29,47.20,/ps2/924767-mobile-suit-gundam-gundam-vs-zeta-gundam
716477,Dying Light,121,4.01,3.52,52.76,/xboxone/716477-dying-light
919225,Final Fantasy Anthology: European Edition,78,4.01,3.25,69.16,/ps/919225-final-fantasy-anthology-european-edition
933097,Grand Theft Auto: Vice City Stories,109,4.01,3.15,37.65,/psp/933097-grand-theft-auto-vice-city-stories
649270,Saints Row IV,111,4.01,2.70,34.36,/xbox360/649270-saints-row-iv
611500,Way of the Samurai 4,113,4.01,3.33,48.25,/ps3/611500-way-of-the-samurai-4
969694,Gladiator Begins,109,4.01,3.71,45.34,/psp/969694-gladiator-begins
248186,Return of the Obra Dinn,19,4.01,3.80,14.02,/pc/248186-return-of-the-obra-dinn
919060,DOOM,78,4.01,3.40,28.80,/ps/919060-doom
623054,Touhou Shinreibyou: Ten Desires,19,4.01,3.93,8.55,/pc/623054-touhou-shinreibyou-ten-desires
583600,Mortal Kombat II,2,4.01,3.86,28.36,/arcade/583600-mortal-kombat-ii
746407,Hyper Light Drifter,19,4.01,3.79,12.83,/pc/746407-hyper-light-drifter
939579,LEGO Star Wars: The Complete Saga,111,4.01,2.46,34.24,/xbox360/939579-lego-star-wars-the-complete-saga
640835,Virtua Fighter 5 Final Showdown,113,4.01,3.36,38.72,/ps3/640835-virtua-fighter-5-final-showdown
155786,The Last of Us: Left Behind,120,4.01,2.98,7.28,/ps4/155786-the-last-of-us-left-behind
175993,Zero Escape: Zero Time Dilemma,116,4.01,3.15,23.81,/3ds/175993-zero-escape-zero-time-dilemma
671567,Grim Dawn,19,4.01,3.08,62.14,/pc/671567-grim-dawn
587686,Tecmo Super Bowl,41,4.01,2.94,38.97,/nes/587686-tecmo-super-bowl
751153,Alien: Isolation,121,4.01,3.97,33.94,/xboxone/751153-alien-isolation
516494,Luigi's Mansion,99,4.01,2.84,17.92,/gamecube/516494-luigis-mansion
827472,Life is Strange,113,4.01,2.37,17.20,/ps3/827472-life-is-strange
575551,Cadillacs & Dinosaurs,2,4.01,3.23,5.19,/arcade/575551-cadillacs-and-dinosaurs
235367,The Messenger,124,4.01,3.45,17.55,/switch/235367-the-messenger
202470,Ultimate Marvel vs. Capcom 3,120,4.01,3.26,31.61,/ps4/202470-ultimate-marvel-vs-capcom-3
611279,Shin Megami Tensei: Persona 2 - Innocent Sin,109,4.01,2.99,47.23,/psp/611279-shin-megami-tensei-persona-2-innocent-sin
827528,Until Dawn,120,4.01,2.61,12.90,/ps4/827528-until-dawn
617225,BlazBlue: Continuum Shift II,109,4.01,3.32,32.38,/psp/617225-blazblue-continuum-shift-ii
202535,Wipeout: Omega Collection,120,4.01,3.92,62.06,/ps4/202535-wipeout-omega-collection
997805,Shin Megami Tensei: Devil Summoner - Soul Hackers,116,4.01,3.63,44.87,/3ds/997805-shin-megami-tensei-devil-summoner-soul-hackers
588417,Ken Griffey Jr.'s Winning Run,63,4.01,3.06,59.26,/snes/588417-ken-griffey-jrs-winning-run
945501,Soul Bubbles,108,4.01,2.68,13.93,/ds/945501-soul-bubbles
196870,Carmageddon,19,4.01,2.95,43.75,/pc/196870-carmageddon
248065,Luigi's Mansion 3,124,4.01,2.83,22.74,/switch/248065-luigis-mansion-3
678942,Clash of Clans,112,4.01,3.17,76.01,/iphone/678942-clash-of-clans
643013,Tomodachi Life,116,4.01,2.17,64.64,/3ds/643013-tomodachi-life
920241,Summon Night: Swordcraft Story 2,91,4.01,3.09,33.19,/gba/920241-summon-night-swordcraft-story-2
182930,Overwatch,120,4.01,3.05,73.99,/ps4/182930-overwatch
707208,Gran Turismo 6,113,4.01,3.09,64.42,/ps3/707208-gran-turismo-6
943642,Etrian Odyssey II: Heroes of Lagaard,108,4.01,3.92,60.19,/ds/943642-etrian-odyssey-ii-heroes-of-lagaard
197335,Final DOOM,19,4.01,3.79,31.26,/pc/197335-final-doom
180151,Fate / Grand Order,112,4.01,3.07,80.00+,/iphone/180151-fate-grand-order
934091,Tales of Destiny 2,109,4.01,3.37,55.62,/psp/934091-tales-of-destiny-2
636040,Dishonored,111,4.01,3.22,23.90,/xbox360/636040-dishonored
375072,Mario Tennis,57,4.01,3.17,29.19,/gbc/375072-mario-tennis
176755,Need for Speed: High Stakes,19,4.01,3.13,43.37,/pc/176755-need-for-speed-high-stakes
751157,Alien: Isolation,111,4.01,4.01,23.04,/xbox360/751157-alien-isolation
950953,Mega Man 9,113,4.01,4.01,8.62,/ps3/950953-mega-man-9
525242,Zone of the Enders: The Fist of Mars,91,4.01,3.14,23.62,/gba/525242-zone-of-the-enders-the-fist-of-mars
634489,Naruto Shippuden: Ultimate Ninja Storm Generations,111,4.01,3.01,26.18,/xbox360/634489-naruto-shippuden-ultimate-ninja-storm-generations
198606,Shadow Warrior (1997),19,4.01,3.49,23.28,/pc/198606-shadow-warrior-1997
583631,Super Street Fighter II Turbo,2,4.01,3.91,21.75,/arcade/583631-super-street-fighter-ii-turbo
234535,Okami HD,124,4.01,2.74,49.71,/switch/234535-okami-hd
668875,NBA 2K13,113,4.01,3.00,49.50,/ps3/668875-nba-2k13
191337,Injustice 2,121,4.01,3.22,32.88,/xboxone/191337-injustice-2
927089,SoulCalibur III,94,4.01,3.26,36.79,/ps2/927089-soulcalibur-iii
999448,Phantom Brave: The Hermuda Triangle,109,4.01,3.40,64.44,/psp/999448-phantom-brave-the-hermuda-triangle
991129,Super Scribblenauts,108,4.01,2.80,24.99,/ds/991129-super-scribblenauts
915253,Shadow Hearts: Covenant,94,4.01,2.99,57.31,/ps2/915253-shadow-hearts-covenant
944602,Bionic Commando: Rearmed,111,4.01,3.70,11.12,/xbox360/944602-bionic-commando-rearmed
241066,DOOM Eternal,19,4.01,3.68,22.31,/pc/241066-doom-eternal
198289,Pharaoh,19,4.01,3.40,76.00,/pc/198289-pharaoh
588275,Demon's Crest,63,4.01,3.72,13.56,/snes/588275-demons-crest
939093,Guitar Hero III: Legends of Rock,111,4.01,3.37,28.23,/xbox360/939093-guitar-hero-iii-legends-of-rock
954855,Saints Row: The Third,111,4.01,2.78,34.49,/xbox360/954855-saints-row-the-third
827471,Life is Strange,19,4.01,1.95,16.82,/pc/827471-life-is-strange
920744,F.E.A.R.,19,4.01,3.08,14.77,/pc/920744-fear
588808,Treasure Hunter G,63,4.01,3.00,24.76,/snes/588808-treasure-hunter-g
204215,Rayman Legends: Definitive Edition,124,4.01,3.30,35.94,/switch/204215-rayman-legends-definitive-edition
927246,Fable II,111,4.01,2.56,35.72,/xbox360/927246-fable-ii
944203,Guitar Hero World Tour,114,4.01,3.09,33.60,/wii/944203-guitar-hero-world-tour
658836,Rayman Origins,19,4.01,3.19,19.52,/pc/658836-rayman-origins
934025,Tomb Raider: Anniversary,94,4.01,3.14,19.65,/ps2/934025-tomb-raider-anniversary
954854,Saints Row: The Third,113,4.01,2.80,35.09,/ps3/954854-saints-row-the-third
960450,NIER,111,4.01,2.95,41.60,/xbox360/960450-nier
960571,Fossil Fighters,108,4.01,2.85,42.68,/ds/960571-fossil-fighters
