id_igre,ime,konzola,konzola_kratica,ocena,tezavnost,dolzina,povezava 
709765,Poker Night 2,pc,PC,3.50,2.90,11.91,/pc/709765-poker-night-2
949626,Mystery Case Files: MillionHeir,ds,DS,3.50,2.39,15.36,/ds/949626-mystery-case-files-millionheir
958076,Aliens vs. Predator,xbox360,X360,3.50,3.16,18.75,/xbox360/958076-aliens-vs-predator
929578,Taito Legends,ps2,PS2,3.50,3.10,26.67,/ps2/929578-taito-legends
960296,WWE SmackDown vs. Raw 2010,psp,PSP,3.50,2.73,25.97,/psp/960296-wwe-smackdown-vs-raw-2010
926937,Prince of Persia Revelations,psp,PSP,3.50,3.50,16.83,/psp/926937-prince-of-persia-revelations
930860,Zuma Deluxe,xbox360,X360,3.50,3.67,6.57,/xbox360/930860-zuma-deluxe
981416,Samorost 2,pc,PC,3.50,2.60,1.96,/pc/981416-samorost-2
564027,Shinobi,arcade,ARC,3.50,3.98,4.99,/arcade/564027-shinobi
616362,Nidhogg,pc,PC,3.50,3.49,5.09,/pc/616362-nidhogg
974378,Dynasty Warriors: Strikeforce,ps3,PS3,3.50,3.23,53.22,/ps3/974378-dynasty-warriors-strikeforce
920237,Brothers in Arms: Road to Hill 30,pc,PC,3.50,3.37,14.05,/pc/920237-brothers-in-arms-road-to-hill-30
920583,The SpongeBob SquarePants Movie,gamecube,GC,3.50,2.97,19.87,/gamecube/920583-the-spongebob-squarepants-movie
920228,Tom Clancy's Ghost Recon 2,xbox,XBOX,3.50,3.45,24.62,/xbox/920228-tom-clancys-ghost-recon-2
938801,WWE SmackDown vs. Raw 2008,xbox360,X360,3.49,2.65,30.42,/xbox360/938801-wwe-smackdown-vs-raw-2008
919261,Call of Duty: Finest Hour,ps2,PS2,3.49,3.38,15.81,/ps2/919261-call-of-duty-finest-hour
718935,Destiny of Spirits,vita,VITA,3.49,2.95,80.00+,/vita/718935-destiny-of-spirits
610682,Medal of Honor Frontline,ps3,PS3,3.49,3.35,15.29,/ps3/610682-medal-of-honor-frontline
960554,Metroid: Other M,wii,WII,3.49,2.95,17.35,/wii/960554-metroid-other-m
927504,Age of Conan: Hyborian Adventures,pc,PC,3.49,3.07,69.32,/pc/927504-age-of-conan-hyborian-adventures
476762,Clock Tower 3,ps2,PS2,3.49,3.40,13.45,/ps2/476762-clock-tower-3
939417,The Simpsons Game,ps3,PS3,3.49,2.77,19.15,/ps3/939417-the-simpsons-game
928817,Medal of Honor: Airborne,ps3,PS3,3.49,3.15,13.97,/ps3/928817-medal-of-honor-airborne
533806,Counter-Strike: Condition Zero,pc,PC,3.49,3.16,37.08,/pc/533806-counter-strike-condition-zero
682608,Payday 2,ps3,PS3,3.49,3.27,51.44,/ps3/682608-payday-2
997829,Pilotwings Resort,3ds,3DS,3.49,2.83,15.49,/3ds/997829-pilotwings-resort
984946,Armored Core V,xbox360,X360,3.49,3.44,39.08,/xbox360/984946-armored-core-v
197432,Gauntlet Legends,ps,PS,3.49,2.91,38.20,/ps/197432-gauntlet-legends
667699,Chivalry: Medieval Warfare,pc,PC,3.49,3.60,40.13,/pc/667699-chivalry-medieval-warfare
914739,Cold Winter,ps2,PS2,3.49,2.99,15.07,/ps2/914739-cold-winter
199097,Disney/Pixar Toy Story 2: Buzz Lightyear to the Rescue,n64,N64,3.49,2.91,20.62,/n64/199097-disney-pixar-toy-story-2-buzz-lightyear-to-the-rescue
730734,The Long Dark,pc,PC,3.49,3.88,40.10,/pc/730734-the-long-dark
562694,Minesweeper,pc,PC,3.49,3.24,16.05,/pc/562694-minesweeper
476119,Crazy Taxi,ps2,PS2,3.49,3.00,15.18,/ps2/476119-crazy-taxi
929603,Untold Legends: The Warrior's Code,psp,PSP,3.49,2.90,29.61,/psp/929603-untold-legends-the-warriors-code
954330,AC/DC Live: Rock Band Track Pack,xbox360,X360,3.49,3.00,6.04,/xbox360/954330-ac-dc-live-rock-band-track-pack
995075,Yu-Gi-Oh! 5D's Decade Duels,xbox360,X360,3.49,3.47,24.67,/xbox360/995075-yu-gi-oh-5ds-decade-duels
988580,ModNation Racers,psp,PSP,3.49,2.88,23.20,/psp/988580-modnation-racers
574017,Virtua Fighter,saturn,SAT,3.49,3.14,11.58,/saturn/574017-virtua-fighter
918651,Naruto: Ultimate Ninja,ps2,PS2,3.49,2.88,22.24,/ps2/918651-naruto-ultimate-ninja
925304,The Suffering: Ties That Bind,ps2,PS2,3.49,3.26,15.39,/ps2/925304-the-suffering-ties-that-bind
198693,Sonic 3D Blast,saturn,SAT,3.49,3.07,11.21,/saturn/198693-sonic-3d-blast
564188,Bishoujo Senshi Sailor Moon,snes,SNES,3.49,2.88,10.33,/snes/564188-bishoujo-senshi-sailor-moon
951867,Cursed Mountain,wii,WII,3.49,3.17,13.92,/wii/951867-cursed-mountain
561476,Breath of Fire: Dragon Quarter,ps2,PS2,3.49,3.80,44.02,/ps2/561476-breath-of-fire-dragon-quarter
565021,Warcraft: Orcs & Humans,pc,PC,3.49,3.50,29.82,/pc/565021-warcraft-orcs-and-humans
999533,Street Fighter X Tekken,ps3,PS3,3.49,3.18,23.37,/ps3/999533-street-fighter-x-tekken
563472,Uninvited,nes,NES,3.49,3.62,6.97,/nes/563472-uninvited
587179,Castlevania II: Simon's Quest,nes,NES,3.49,3.60,13.19,/nes/587179-castlevania-ii-simons-quest
611185,Back to the Future: The Game - Episode I: It's About Time,ps3,PS3,3.49,2.18,3.89,/ps3/611185-back-to-the-future-the-game-episode-i-its-about-time
944163,Two Worlds II,xbox360,X360,3.49,2.99,42.71,/xbox360/944163-two-worlds-ii
917852,Dog's Life,ps2,PS2,3.49,2.23,17.57,/ps2/917852-dogs-life
564724,Duke Nukem,pc,PC,3.49,3.16,11.51,/pc/564724-duke-nukem
619505,CRUSH3D,3ds,3DS,3.49,3.67,24.31,/3ds/619505-crush3d
932077,Cars,ps2,PS2,3.49,2.38,26.47,/ps2/932077-cars
938803,WWE SmackDown vs. Raw 2008,ps3,PS3,3.49,2.60,34.69,/ps3/938803-wwe-smackdown-vs-raw-2008
941460,Sonic Rivals 2,psp,PSP,3.49,2.89,17.39,/psp/941460-sonic-rivals-2
560778,Gungrave,ps2,PS2,3.49,2.98,8.24,/ps2/560778-gungrave
564352,Bomberman GB,gameboy,GB,3.49,3.12,9.28,/gameboy/564352-bomberman-gb
168637,Trackmania Turbo,ps4,PS4,3.49,3.85,44.00,/ps4/168637-trackmania-turbo
562352,Harry Potter and the Chamber of Secrets,ps,PS,3.49,2.71,13.33,/ps/562352-harry-potter-and-the-chamber-of-secrets
587635,Solstice: The Quest for the Staff of Demnos,nes,NES,3.49,4.07,18.79,/nes/587635-solstice-the-quest-for-the-staff-of-demnos
990995,Test Drive Unlimited 2,xbox360,X360,3.49,2.83,48.33,/xbox360/990995-test-drive-unlimited-2
927825,Neopets: The Darkest Faerie,ps2,PS2,3.48,2.97,39.44,/ps2/927825-neopets-the-darkest-faerie
932861,Army of Two,ps3,PS3,3.48,2.83,15.61,/ps3/932861-army-of-two
605727,Poker Night at the Inventory,pc,PC,3.48,2.89,10.47,/pc/605727-poker-night-at-the-inventory
792621,Call of Duty: Advanced Warfare,xbox360,X360,3.48,2.77,27.30,/xbox360/792621-call-of-duty-advanced-warfare
589771,Onimusha Blade Warriors,ps2,PS2,3.48,3.09,20.06,/ps2/589771-onimusha-blade-warriors
640642,Remember Me,xbox360,X360,3.48,2.93,15.93,/xbox360/640642-remember-me
563302,Wario Blast: Featuring Bomberman!,gameboy,GB,3.48,3.13,6.39,/gameboy/563302-wario-blast-featuring-bomberman
145061,Call of Duty: Black Ops III,ps4,PS4,3.48,2.97,42.46,/ps4/145061-call-of-duty-black-ops-iii
196796,Body Harvest,n64,N64,3.48,3.92,31.42,/n64/196796-body-harvest
367071,Mortal Kombat 3,genesis,GEN,3.48,3.51,18.93,/genesis/367071-mortal-kombat-3
914164,James Bond 007: Agent Under Fire,ps2,PS2,3.48,2.97,17.16,/ps2/914164-james-bond-007-agent-under-fire
587173,Captain Skyhawk,nes,NES,3.48,3.50,14.42,/nes/587173-captain-skyhawk
189590,Borderlands 3,xboxone,XONE,3.48,2.97,47.43,/xboxone/189590-borderlands-3
925773,Dance Dance Revolution: Mario Mix,gamecube,GC,3.48,2.60,12.28,/gamecube/925773-dance-dance-revolution-mario-mix
197684,Jet Moto,ps,PS,3.48,3.35,11.65,/ps/197684-jet-moto
636542,GoldenEye 007: Reloaded,ps3,PS3,3.48,3.15,15.50,/ps3/636542-goldeneye-007-reloaded
198791,StarCraft 64,n64,N64,3.48,3.87,60.08,/n64/198791-starcraft-64
777734,PixelJunk Shooter Ultimate,ps4,PS4,3.48,3.00,14.50,/ps4/777734-pixeljunk-shooter-ultimate
253574,Mortal Kombat 11,xboxone,XONE,3.48,3.16,38.04,/xboxone/253574-mortal-kombat-11
586503,Super Hang-On,genesis,GEN,3.48,3.82,19.95,/genesis/586503-super-hang-on
936994,Harry Potter and the Order of the Phoenix,xbox360,X360,3.48,2.42,26.08,/xbox360/936994-harry-potter-and-the-order-of-the-phoenix
941818,Thrillville: Off the Rails,ps2,PS2,3.48,2.54,24.69,/ps2/941818-thrillville-off-the-rails
946582,SimCity Creator,wii,WII,3.48,2.84,45.88,/wii/946582-simcity-creator
528154,Crash Bandicoot: The Huge Adventure,gba,GBA,3.48,3.02,10.87,/gba/528154-crash-bandicoot-the-huge-adventure
972632,Shank,ps3,PS3,3.48,3.43,7.94,/ps3/972632-shank
931114,Lost Planet: Extreme Condition,xbox360,X360,3.48,3.33,18.27,/xbox360/931114-lost-planet-extreme-condition
199132,Turok: Rage Wars,n64,N64,3.48,3.32,27.52,/n64/199132-turok-rage-wars
939863,Dementium: The Ward,ds,DS,3.48,3.52,11.73,/ds/939863-dementium-the-ward
916670,Final Fantasy II,ps,PS,3.48,3.24,41.47,/ps/916670-final-fantasy-ii
588656,SimAnt,snes,SNES,3.48,2.76,33.06,/snes/588656-simant
922246,Nanostray,ds,DS,3.48,3.83,13.62,/ds/922246-nanostray
932115,Transformers: Autobots,ds,DS,3.48,3.15,20.68,/ds/932115-transformers-autobots
588750,Super R-Type,snes,SNES,3.48,4.07,10.97,/snes/588750-super-r-type
666532,Skylanders Giants,ps3,PS3,3.48,2.44,37.25,/ps3/666532-skylanders-giants
921999,Shin Megami Tensei Online: Imagine,pc,PC,3.48,3.42,54.70,/pc/921999-shin-megami-tensei-online-imagine
809467,Unturned,pc,PC,3.48,3.16,51.03,/pc/809467-unturned
936499,MySims,wii,WII,3.48,2.05,37.72,/wii/936499-mysims
622499,Risen 2: Dark Waters,pc,PC,3.48,3.05,39.17,/pc/622499-risen-2-dark-waters
197103,Destruction Derby 2,ps,PS,3.48,3.36,18.70,/ps/197103-destruction-derby-2
632974,Mario Party 9,wii,WII,3.48,2.66,23.34,/wii/632974-mario-party-9
939630,The Sims 2: Castaway,ds,DS,3.48,2.72,23.71,/ds/939630-the-sims-2-castaway
938011,The Blackwell Legacy,pc,PC,3.48,2.87,4.82,/pc/938011-the-blackwell-legacy
557901,Star Wars: Bounty Hunter,ps2,PS2,3.48,3.53,21.12,/ps2/557901-star-wars-bounty-hunter
997628,Kinect Sports,xbox360,X360,3.48,2.57,17.05,/xbox360/997628-kinect-sports
913951,Spawn: In the Demon's Hand,dreamcast,DC,3.48,3.03,34.04,/dreamcast/913951-spawn-in-the-demons-hand
792620,Call of Duty: Advanced Warfare,ps3,PS3,3.48,2.81,23.80,/ps3/792620-call-of-duty-advanced-warfare
763166,Steel Diver: Sub Wars,3ds,3DS,3.48,3.17,29.28,/3ds/763166-steel-diver-sub-wars
562361,Spyro 2: Season of Flame,gba,GBA,3.48,2.92,16.61,/gba/562361-spyro-2-season-of-flame
516506,Frequency,ps2,PS2,3.48,3.67,32.48,/ps2/516506-frequency
919487,Inuyasha: The Secret of the Cursed Mask,ps2,PS2,3.48,2.83,35.79,/ps2/919487-inuyasha-the-secret-of-the-cursed-mask
827505,The Unfinished Swan,ps4,PS4,3.47,1.98,4.74,/ps4/827505-the-unfinished-swan
999532,Street Fighter X Tekken,xbox360,X360,3.47,3.12,19.05,/xbox360/999532-street-fighter-x-tekken
588637,Run Saber,snes,SNES,3.47,3.25,3.50,/snes/588637-run-saber
563420,The Goonies II,nes,NES,3.47,3.37,12.43,/nes/563420-the-goonies-ii
677350,Little Inferno,pc,PC,3.47,1.69,7.88,/pc/677350-little-inferno
920766,Bomberman,ds,DS,3.47,2.89,13.17,/ds/920766-bomberman
919961,Guilty Gear Isuka,ps2,PS2,3.47,3.54,20.30,/ps2/919961-guilty-gear-isuka
925150,Star Wars Episode III: Revenge of the Sith,gba,GBA,3.47,3.12,10.98,/gba/925150-star-wars-episode-iii-revenge-of-the-sith
932297,Aedis Eclipse: Generation of Chaos,psp,PSP,3.47,3.32,48.47,/psp/932297-aedis-eclipse-generation-of-chaos
605604,Resident Evil 6,xbox360,X360,3.47,3.07,27.21,/xbox360/605604-resident-evil-6
588444,The Lion King,snes,SNES,3.47,3.77,11.66,/snes/588444-the-lion-king
894436,Assassin's Creed Syndicate,pc,PC,3.47,2.70,36.22,/pc/894436-assassins-creed-syndicate
562262,Mega Man Network Transmission,gamecube,GC,3.47,3.41,24.21,/gamecube/562262-mega-man-network-transmission
720091,Dragon Ball Z: Battle of Z,ps3,PS3,3.47,3.09,36.16,/ps3/720091-dragon-ball-z-battle-of-z
958075,Aliens vs. Predator,ps3,PS3,3.47,3.13,18.54,/ps3/958075-aliens-vs-predator
478252,Crazy Taxi,gamecube,GC,3.47,3.02,11.71,/gamecube/478252-crazy-taxi
588039,Black Belt,sms,SMS,3.47,3.76,7.40,/sms/588039-black-belt
114530,Lost Reavers,wii-u,WIIU,3.47,3.68,60.81,/wii-u/114530-lost-reavers
920420,Star Wars Episode III: Revenge of the Sith,xbox,XBOX,3.47,2.84,18.87,/xbox/920420-star-wars-episode-iii-revenge-of-the-sith
960088,Guitar Hero: Van Halen,xbox360,X360,3.47,3.28,19.77,/xbox360/960088-guitar-hero-van-halen
680069,rain,ps3,PS3,3.47,2.07,5.65,/ps3/680069-rain
926933,Tom Clancy's Splinter Cell Double Agent,ps3,PS3,3.47,3.13,15.71,/ps3/926933-tom-clancys-splinter-cell-double-agent
562917,Team Fortress Classic,pc,PC,3.47,3.28,51.94,/pc/562917-team-fortress-classic
942071,Orcs & Elves,ds,DS,3.47,2.87,13.14,/ds/942071-orcs-and-elves
945572,Sonic Unleashed,wii,WII,3.47,3.01,21.97,/wii/945572-sonic-unleashed
920503,Spyro: A Hero's Tail,gamecube,GC,3.47,2.94,27.22,/gamecube/920503-spyro-a-heros-tail
196615,Apocalypse,ps,PS,3.47,3.19,10.24,/ps/196615-apocalypse
162562,Her Story,pc,PC,3.47,2.44,4.40,/pc/162562-her-story
710579,Batman: Arkham Origins Blackgate,3ds,3DS,3.47,3.14,16.22,/3ds/710579-batman-arkham-origins-blackgate
588495,Mighty Morphin Power Rangers: The Movie,snes,SNES,3.47,3.09,7.02,/snes/588495-mighty-morphin-power-rangers-the-movie
481095,Tetris Worlds,gba,GBA,3.47,2.92,30.88,/gba/481095-tetris-worlds
930092,The Eye of Judgment,ps3,PS3,3.47,3.08,49.69,/ps3/930092-the-eye-of-judgment
565542,Harry Potter and the Sorcerer's Stone,gbc,GBC,3.47,2.90,22.72,/gbc/565542-harry-potter-and-the-sorcerers-stone
938140,Dance Dance Revolution Hottest Party,wii,WII,3.47,3.42,28.44,/wii/938140-dance-dance-revolution-hottest-party
562522,Dragon Ball Z: Budokai,ps2,PS2,3.47,2.87,22.22,/ps2/562522-dragon-ball-z-budokai
930288,Brain Age 2: More Training in Minutes a Day,ds,DS,3.47,2.78,25.18,/ds/930288-brain-age-2-more-training-in-minutes-a-day
972792,Sonic the Hedgehog 4: Episode I,wii,WII,3.47,2.87,8.49,/wii/972792-sonic-the-hedgehog-4-episode-i
640915,Quantum Conundrum,ps3,PS3,3.47,3.22,9.00,/ps3/640915-quantum-conundrum
935107,Digimon World Data Squad,ps2,PS2,3.47,2.83,37.25,/ps2/935107-digimon-world-data-squad
670458,The Incredible Adventures of Van Helsing,pc,PC,3.47,3.14,22.93,/pc/670458-the-incredible-adventures-of-van-helsing
638780,Call of Duty: Modern Warfare 3,wii,WII,3.47,3.01,26.45,/wii/638780-call-of-duty-modern-warfare-3
944963,Guitar Hero: Aerosmith,xbox360,X360,3.47,2.75,15.62,/xbox360/944963-guitar-hero-aerosmith
551510,Red Faction II,ps2,PS2,3.47,3.00,18.87,/ps2/551510-red-faction-ii
935488,Assault Heroes,xbox360,X360,3.47,3.14,9.43,/xbox360/935488-assault-heroes
180358,Layers of Fear,pc,PC,3.46,1.83,5.53,/pc/180358-layers-of-fear
941968,F.E.A.R. Perseus Mandate,pc,PC,3.46,3.08,10.02,/pc/941968-fear-perseus-mandate
678924,Army of Two: The Devil's Cartel,ps3,PS3,3.46,2.82,22.56,/ps3/678924-army-of-two-the-devils-cartel
989519,World of Tanks,pc,PC,3.46,3.41,76.25,/pc/989519-world-of-tanks
919912,Second Sight,ps2,PS2,3.46,3.10,17.22,/ps2/919912-second-sight
930360,FIFA Street 2,ps2,PS2,3.46,3.00,26.49,/ps2/930360-fifa-street-2
564281,The Lost World: Jurassic Park,genesis,GEN,3.46,3.33,26.29,/genesis/564281-the-lost-world-jurassic-park
573856,Mickey Mania: The Timeless Adventures of Mickey Mouse,ps,PS,3.46,3.56,14.17,/ps/573856-mickey-mania-the-timeless-adventures-of-mickey-mouse
552471,Crash Bandicoot: The Wrath of Cortex,xbox,XBOX,3.46,3.04,20.46,/xbox/552471-crash-bandicoot-the-wrath-of-cortex
930284,Wolfenstein,pc,PC,3.46,2.98,18.07,/pc/930284-wolfenstein
588271,Darius Twin,snes,SNES,3.46,3.63,5.28,/snes/588271-darius-twin
168621,For Honor,xboxone,XONE,3.46,3.64,42.99,/xboxone/168621-for-honor
943267,Lux-Pain,ds,DS,3.46,2.89,25.42,/ds/943267-lux-pain
472138,Dead to Rights,ps2,PS2,3.46,3.14,14.35,/ps2/472138-dead-to-rights
938205,Manhunt 2,ps2,PS2,3.46,3.20,17.23,/ps2/938205-manhunt-2
199137,Twisted Metal 4,ps,PS,3.46,3.08,17.98,/ps/199137-twisted-metal-4
210982,Dissidia: Final Fantasy NT,ps4,PS4,3.46,3.21,50.33,/ps4/210982-dissidia-final-fantasy-nt
972790,Sonic the Hedgehog 4: Episode I,ps3,PS3,3.46,2.84,8.70,/ps3/972790-sonic-the-hedgehog-4-episode-i
370849,Fallout Tactics: Brotherhood of Steel,pc,PC,3.46,3.36,43.43,/pc/370849-fallout-tactics-brotherhood-of-steel
374991,Disney's Donald Duck: Goin' Quackers,ps,PS,3.46,2.55,12.42,/ps/374991-disneys-donald-duck-goin-quackers
587658,Strider,nes,NES,3.46,3.37,9.49,/nes/587658-strider
197991,Mortal Kombat Gold,dreamcast,DC,3.46,3.06,15.71,/dreamcast/197991-mortal-kombat-gold
703985,Brutal Legend,pc,PC,3.46,3.04,17.77,/pc/703985-brutal-legend
548415,Burnout,gamecube,GC,3.46,3.29,18.73,/gamecube/548415-burnout
924770,Saint Seiya: The Sanctuary,ps2,PS2,3.46,3.07,21.41,/ps2/924770-saint-seiya-the-sanctuary
932621,Phantasy Star Universe,xbox360,X360,3.46,2.73,57.13,/xbox360/932621-phantasy-star-universe
538296,Star Wars: Jedi Starfighter,ps2,PS2,3.46,3.06,21.56,/ps2/538296-star-wars-jedi-starfighter
961771,Call of Duty Classic,xbox360,X360,3.46,3.29,21.00,/xbox360/961771-call-of-duty-classic
536702,Evolution Worlds,gamecube,GC,3.46,2.93,46.69,/gamecube/536702-evolution-worlds
640244,Escape Plan,vita,VITA,3.46,3.27,12.19,/vita/640244-escape-plan
586557,Disney's Toy Story,genesis,GEN,3.46,3.44,9.75,/genesis/586557-disneys-toy-story
605601,DmC: Devil May Cry,xbox360,X360,3.46,2.93,18.35,/xbox360/605601-dmc-devil-may-cry
919562,Yu-Gi-Oh! World Championship Tournament 2004,gba,GBA,3.46,2.99,35.41,/gba/919562-yu-gi-oh-world-championship-tournament-2004
580782,Digimon World 4,ps2,PS2,3.46,3.58,53.98,/ps2/580782-digimon-world-4
954392,Call of Duty: World at War - Final Fronts,ps2,PS2,3.46,3.03,16.98,/ps2/954392-call-of-duty-world-at-war-final-fronts
931435,Cooking Mama,ds,DS,3.46,2.25,14.87,/ds/931435-cooking-mama
961721,Star Wars: The Force Unleashed - Ultimate Sith Edition,pc,PC,3.46,3.00,15.83,/pc/961721-star-wars-the-force-unleashed-ultimate-sith-edition
704265,Pokemon Rumble U,wii-u,WIIU,3.46,2.56,21.34,/wii-u/704265-pokemon-rumble-u
542020,BloodRayne,ps2,PS2,3.46,2.99,12.84,/ps2/542020-bloodrayne
929190,Crash Tag Team Racing,psp,PSP,3.46,2.63,21.16,/psp/929190-crash-tag-team-racing
198375,Quake,n64,N64,3.46,3.48,19.81,/n64/198375-quake
643164,Touch My Katamari,vita,VITA,3.46,2.85,14.76,/vita/643164-touch-my-katamari
920419,Star Wars Episode III: Revenge of the Sith,ps2,PS2,3.46,2.87,17.28,/ps2/920419-star-wars-episode-iii-revenge-of-the-sith
977142,E.Y.E: Divine Cybermancy,pc,PC,3.46,3.68,28.53,/pc/977142-eye-divine-cybermancy
927204,24: The Game,ps2,PS2,3.46,3.10,18.00,/ps2/927204-24-the-game
924870,Cold Fear,pc,PC,3.46,3.03,11.11,/pc/924870-cold-fear
241029,Gears 5,xboxone,XONE,3.46,2.93,27.06,/xboxone/241029-gears-5
197450,Giga Wing,dreamcast,DC,3.46,3.74,8.82,/dreamcast/197450-giga-wing
627449,American McGee's Alice,xbox360,X360,3.46,3.54,13.64,/xbox360/627449-american-mcgees-alice
846192,Final Fantasy XIII,pc,PC,3.45,3.00,58.85,/pc/846192-final-fantasy-xiii
812157,The Legend of Korra,ps4,PS4,3.45,3.64,17.83,/ps4/812157-the-legend-of-korra
207765,Destiny 2,pc,PC,3.45,2.94,56.57,/pc/207765-destiny-2
733912,Operation Abyss: New Tokyo Legacy,vita,VITA,3.45,3.14,50.82,/vita/733912-operation-abyss-new-tokyo-legacy
926493,The Matrix: Path of Neo,ps2,PS2,3.45,3.08,17.30,/ps2/926493-the-matrix-path-of-neo
997442,WWE All Stars,ps3,PS3,3.45,2.85,20.01,/ps3/997442-wwe-all-stars
929261,Rumble Roses XX,xbox360,X360,3.45,2.98,52.17,/xbox360/929261-rumble-roses-xx
928655,Call of Duty 3,xbox360,X360,3.45,2.99,17.13,/xbox360/928655-call-of-duty-3
586315,Michael Jackson's Moonwalker,genesis,GEN,3.45,3.07,10.95,/genesis/586315-michael-jacksons-moonwalker
562580,Crash Bandicoot 2: N-Tranced,gba,GBA,3.45,3.14,16.13,/gba/562580-crash-bandicoot-2-n-tranced
587252,Duck Hunt,nes,NES,3.45,2.88,10.27,/nes/587252-duck-hunt
932078,Cars,gamecube,GC,3.45,2.26,16.87,/gamecube/932078-cars
761114,Murdered: Soul Suspect,xboxone,XONE,3.45,2.11,12.67,/xboxone/761114-murdered-soul-suspect
984846,LEGO Indiana Jones: The Original Adventures / DreamWorks Kung Fu Panda,xbox360,X360,3.45,2.45,20.90,/xbox360/984846-lego-indiana-jones-the-original-adventures-dreamworks-kung
196578,Alien Resurrection,ps,PS,3.45,3.92,19.14,/ps/196578-alien-resurrection
914714,Sonic Heroes,gamecube,GC,3.45,3.07,26.44,/gamecube/914714-sonic-heroes
588278,Desert Strike: Return to the Gulf,snes,SNES,3.45,3.73,15.70,/snes/588278-desert-strike-return-to-the-gulf
588679,Todd McFarlane's Spawn: The Video Game,snes,SNES,3.45,3.85,6.54,/snes/588679-todd-mcfarlanes-spawn-the-video-game
561383,True Crime: Streets of LA,ps2,PS2,3.45,3.16,26.98,/ps2/561383-true-crime-streets-of-la
941521,Sonic Chronicles: The Dark Brotherhood,ds,DS,3.45,3.02,26.11,/ds/941521-sonic-chronicles-the-dark-brotherhood
925904,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,gba,GBA,3.45,3.18,37.46,/gba/925904-yu-gi-oh-7-trials-to-glory-world-championship-tournament
586626,Zero Tolerance,genesis,GEN,3.45,3.45,22.29,/genesis/586626-zero-tolerance
369904,Sega GT,dreamcast,DC,3.45,3.40,32.64,/dreamcast/369904-sega-gt
928103,Stranglehold,ps3,PS3,3.45,3.07,11.05,/ps3/928103-stranglehold
584636,Combat,atari2600,2600,3.45,2.70,9.82,/atari2600/584636-combat
196733,BattleTanx,n64,N64,3.45,2.99,12.85,/n64/196733-battletanx
588289,Dragon Ball Z: Super Saiya Densetsu,snes,SNES,3.45,3.18,23.19,/snes/588289-dragon-ball-z-super-saiya-densetsu
197249,Evolution,dreamcast,DC,3.45,3.05,36.49,/dreamcast/197249-evolution
880740,Game of Thrones: A Telltale Games Series,ps4,PS4,3.45,1.54,11.62,/ps4/880740-game-of-thrones-a-telltale-games-series
802058,Battlefield Hardline,xboxone,XONE,3.45,2.97,34.11,/xboxone/802058-battlefield-hardline
188933,7 Days to Die,ps4,PS4,3.45,3.77,75.45,/ps4/188933-7-days-to-die
197001,Croc: Legend of the Gobbos,ps,PS,3.45,3.09,19.85,/ps/197001-croc-legend-of-the-gobbos
632802,Mii Maker,3ds,3DS,3.45,1.57,11.96,/3ds/632802-mii-maker
739690,Game of Thrones: A Telltale Games Series,pc,PC,3.45,1.79,14.12,/pc/739690-game-of-thrones-a-telltale-games-series
